CpG_ID,T1A_detection_Pvalue,T1B_detection_Pvalue,T2A_detection_Pvalue,T2B_detection_Pvalue,T3A_detection_Pvalue,T3B_detection_Pvalue,T4A_detection_Pvalue,T4B_detection_Pvalue,T5A_detection_Pvalue,T5B_detection_Pvalue,T6A_detection_Pvalue,T6B_detection_Pvalue,T7A_detection_Pvalue,T7B_detection_Pvalue,T8A_detection_Pvalue,T8B_detection_Pvalue,T9A_detection_Pvalue,T9B_detection_Pvalue,T10A_detection_Pvalue,T10B_detection_Pvalue,T11A_detection_Pvalue,T11B_detection_Pvalue,T12A_detection_Pvalue,T12B_detection_Pvalue,T13A_detection_Pvalue,T13B_detection_Pvalue,T14A_detection_Pvalue,T14B_detection_Pvalue,T15A_detection_Pvalue,T15B_detection_Pvalue,T16A_detection_Pvalue,T16B_detection_Pvalue,T17A_detection_Pvalue,T17B_detection_Pvalue,T18A_detection_Pvalue,T18B_detection_Pvalue,T19A_detection_Pvalue,T19B_detection_Pvalue,T20A_detection_Pvalue,T20B_detection_Pvalue,T21A_detection_Pvalue,T21B_detection_Pvalue,T22A_detection_Pvalue,T22B_detection_Pvalue,T23A_detection_Pvalue,T23B_detection_Pvalue,T24A_detection_Pvalue,T24B_detection_Pvalue,T25A_detection_Pvalue,T25B_detection_Pvalue,T26A_detection_Pvalue,T26B_detection_Pvalue,T27A_detection_Pvalue,T27B_detection_Pvalue,T28A_detection_Pvalue,T28B_detection_Pvalue,T29A_detection_Pvalue,T29B_detection_Pvalue,T30A_detection_Pvalue,T30B_detection_Pvalue,T31A_detection_Pvalue,T31B_detection_Pvalue,T32A_detection_Pvalue,T32B_detection_Pvalue,T33A_detection_Pvalue,T33B_detection_Pvalue,T34A_detection_Pvalue,T34B_detection_Pvalue,T35A_detection_Pvalue,T35B_detection_Pvalue,T36A_detection_Pvalue,T36B_detection_Pvalue,T37A_detection_Pvalue,T37B_detection_Pvalue,T38A_detection_Pvalue,T38B_detection_Pvalue,T39A_detection_Pvalue,T39B_detection_Pvalue,T40A_detection_Pvalue,T40B_detection_Pvalue,T41A_detection_Pvalue,T41B_detection_Pvalue,T42A_detection_Pvalue,T42B_detection_Pvalue,T43A_detection_Pvalue,T43B_detection_Pvalue,T44A_detection_Pvalue,T44B_detection_Pvalue,T45A_detection_Pvalue,T45B_detection_Pvalue,T46A_detection_Pvalue,T46B_detection_Pvalue,T47A_detection_Pvalue,T47B_detection_Pvalue,T48A_detection_Pvalue,T48B_detection_Pvalue
cg00002808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27950132950782e-230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00002809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83198699024854e-189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00002810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1424070179405903e-188,1.6617475e-09,0.0,3.31876434160846e-162,0.0,0.0,9.0908e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00002837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81295002267214e-255,0.0,0.0,0.0,3.75733967474839e-107,0.0,0.0,9.119273228e-07,0.0,0.0,9e-15,0.0,0.0215122394325532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2654963992913298e-232,0.0,0.0,0.0,0.0
cg00002907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9624955822008497e-134,0.0,0.0,0.0,0.0,7.12597210634128e-127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00002926,0.0,1.4958342291903902e-167,8.613160810619901e-132,2.50216343197294e-163,0.0,6.286284169560461e-167,3.00329523058559e-278,1.1749970431462002e-189,0.0,0.0,3.5706404903584706e-120,1.75025355028834e-216,0.0,5.546980835178219e-256,4.91599925255549e-191,2.3070138139463298e-122,0.0,2.88685258111438e-135,5.421756790368951e-152,0.0,2.5923357744298703e-239,2.88770994263247e-120,0.0,4.9741483178756194e-126,0.0,2.2533457444337e-133,0.0,0.0,0.0,9.01066990943439e-139,0.0,0.0,0.0,5.22e-14,0.0,0.0,0.0,0.0,0.0,0.815759150931071,0.0,2.26387364193685e-141,8.374498237541769e-153,0.0,0.0,4.53286583318298e-156,1.29722578734554e-178,1.27351616191124e-134,2.40362548801359e-128,0.0,0.0,0.0,0.0,0.0,0.0,0.0001278661787822,0.0004221245023571,0.0004235093964585,0.456104247399353,0.0011363428721306,0.001015042899635,0.150516858399888,0.0268162452016583,0.795137479309067,0.0,0.0,7.97843660077371e-111,2.10467554348903e-215,0.0,1.7695389328188e-197,2.83002216509008e-136,1.22838596468809e-200,0.0,0.0,0.0,4e-16,6.66872092064492e-150,6.411e-13,0.0,0.0,9.49193865163124e-186,0.0,0.0,0.0,1.4256384493602601e-154,9.53605095094192e-172,0.0,0.0,0.0,0.0,0.0,8.7092e-12,0.0,0.0,0.0,2.48845154e-08
cg00002930,0.0,1.7433074505414302e-200,0.0,0.0,3.4669405698845696e-275,0.0,9.35178566172409e-234,6.74835852113336e-127,0.0,5.01309698734795e-281,0.0,0.0,1.11688641303861e-264,0.0,0.0,3.29600459740448e-199,0.0,0.0,8.96895057021766e-236,2.40125747122907e-171,0.0,0.0,0.0,0.0,9.83059584898237e-108,2.4642710746867597e-216,0.0,2.96919522455473e-175,3.9500468369100595e-207,2.7053663421738e-151,6.21050669402406e-129,0.0,1.05424597827325e-186,0.0,2.0028584817933603e-120,0.0,0.0,0.0,0.0,0.0,2.6603242993618403e-277,2.0804128719731898e-262,0.0,1.6428317376854202e-247,3.2879012579003e-263,0.0,0.0,0.0,2.70138139145226e-261,4.969460592402829e-178,1.91543828211448e-161,3.5325905872972e-131,3.81422581363775e-137,0.0,0.0,0.0,0.0,0.0,0.0806271600443384,0.0,0.0,0.0,1.3894e-12,0.559573050911242,0.0,0.0,2.2565299987690698e-251,0.0,5.61216854427056e-225,2.04648308057854e-288,2.5397207675184398e-216,0.0,1.15911407173692e-266,0.0,1.03482187167971e-172,3.02859216784746e-255,0.0,1.28838424009437e-234,1.59048488619159e-181,0.0,0.0,0.0,0.0,5.60279853015948e-265,0.0,0.0,0.0,0.0,8.37402056784055e-275,3.04978426689248e-264,8.739256314533759e-147,6.89682972525937e-108,0.0,0.0,3.7745671531245e-271,1.04285524822275e-107
cg00002934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00002979,0.0,0.0,0.0,0.0,0.0,0.0,5.8805374701631e-159,0.0,0.0,0.0,0.0,3.5068245652419997e-149,0.0,6.18585572895509e-144,3.97615927676502e-146,0.0,0.0,0.0,0.0,0.0,1.4694907051177e-194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55036681e-06,0.0,7.41113921e-08,0.0,4e-16,5.6396461519e-06,1.785637725e-07,0.0,0.0864359907187301,1.9e-15,0.0,0.0,0.0,0.0,0.0,9.59966704209773e-107,0.0,0.0,0.0,0.0,2.14e-14,0.0,0.0,0.0,1.9113412111e-05,0.0501924689128267,0.0276206340922233,0.395156182905634,0.0033155369506076,0.0049410579113915,0.0096875399213234,0.0003249031283979,0.41105566495441,0.0,0.0,0.0,3.47323928880151e-172,0.0,0.0,5.452166431453391e-111,5.423134580672601e-119,0.0,0.0,0.0,0.0,0.0,3.45e-14,9.1e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5686608083e-06,5.5e-15,0.0,0.0,1.65032e-11,0.0,0.0,0.0,1.2837209954e-06
cg00003009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2573116502860299e-228,0.0,0.0,0.0,0.0,0.0,0.0,4.49094054997356e-121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79665364765998e-155,1.063897851e-06,0.0,7.375921831268901e-112,0.0,0.0,9.294e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008859919397665,0.0,0.0,0.0,0.0,1.8671899e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0468126106334898e-176,3.63049374937088e-193,6.1954606e-09,3.97643995474489e-126,1.84128893835286e-170,0.0,8.648139429916659e-122,5.77491e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6079927849106001e-190,0.0,0.0,0.0,0.0,2.9195984644734403e-212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09401929817181e-241,0.0,0.0,0.0,0.0,2.87589767384676e-163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03409050776055e-287,0.0,0.0,0.0,0.0,0.0,3.69513481754337e-196,7.381886150969131e-120,3.98350858825525e-307,3.1378424395031e-122,2.1617540798141098e-218,2.55974869021653e-106,1.09544970992067e-271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05965851612592e-286,0.0,1.3887914936735199e-177,2.22645712432785e-223,9.36444456792205e-112,2.48411760671475e-234,3.41802489867031e-106,0.0,0.0,0.0062639860683445,0.0,2.41173e-11,2e-16,0.0,0.0360376625390306,0.0,0.0,0.0,0.0,4.37136258135689e-196,0.0,0.0,0.0,0.0,0.0,0.0,1.78524659463066e-193,0.0,6.42521966027358e-219,1.1640306365047898e-213,8.131238622141901e-170,0.0,0.0,0.0,0.0,0.0,0.0,1.9128841739337799e-280,2.00893340354952e-118,2.2279105829488e-211,9.7386533248828e-257,0.0,2.20895148781597e-162,2.27882041310565e-241,4.4496577024530697e-213,2.1442473417519e-193,0.0
cg00003187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7796320912127098e-207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84680762443923e-205,0.0,1.70877796603139e-306,3.17067087498654e-227,0.0,0.0,8.75325786295071e-223,2.52449791804496e-163,1.1760440778273e-213,9.9488713294349e-152,4.6417040671863e-238,2.37281837649232e-193,8.59769457860172e-170,1.0632188879000099e-266,0.0,0.0,2.74213475926037e-225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72555692317919e-231,9.719455193550031e-155,5.23090259164906e-140,1.06529479016665e-199,0.0,0.0,0.0,3e-16,0.0005279892763577,1.1e-15,1.08337e-11,1.2767042e-09,0.0,0.002998683408681,0.0,0.0,0.0,0.0,5.24560566768756e-251,0.0,0.0,0.0,0.0,1.53588674838726e-274,0.0,2.68469383310274e-258,0.0,7.36429124046711e-242,1.7932128730757402e-196,1.28004158927534e-233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12754617161026e-218,3.86056810922732e-254,0.0,1.05415024629709e-195,0.0,0.0,2.32354529319315e-264,0.0,6.650088747461981e-157
cg00003202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91e-14,0.0,0.0,0.0,0.0,7.07159342857435e-112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003241,5.993363125177799e-208,0.0,0.0,0.0,1.04822716101548e-244,0.0,9.04190405987886e-195,1.7778180768475e-108,0.0,3.17636850029147e-237,0.0,0.0,1.55839137495475e-169,0.0,0.0,1.58210556887125e-133,0.0,0.0,3.15624563086608e-174,0.0,0.0,0.0,0.0,7.97598441641264e-163,3.0737798048954403e-120,0.0,4.17833923350508e-148,2.76671745851897e-233,5.67779727197698e-228,4.17056701916894e-153,2.82379287845515e-126,4.932e-13,1.82759165312472e-128,3.63950477331811e-249,6.81567330758057e-143,0.0,0.0,0.0,0.0,4.64973e-11,0.0,5.00734653244269e-165,1.0592031569377801e-196,5.08192857147994e-271,1.4896376554263202e-180,0.0,0.0,0.0,3.5202001747165096e-170,2.58181565229339e-156,0.0,0.0,3.56780404770772e-118,0.0,0.0,2.812742e-10,8.01690152e-08,4.572321e-10,0.18888127150636,1.9162815439e-06,5.3863599636e-06,7.495057922e-07,1.6045287e-09,0.559573050911242,7.93346664822995e-223,0.0,0.0,0.0,1.2580681353970301e-214,2.0573253039262103e-173,7.37878527019634e-199,1.99505150510383e-166,3.77530442880936e-176,0.0,5.4288928344744696e-158,7.77505961190887e-106,2.76937459488956e-260,4.21615319953238e-165,5.249617935488299e-178,8.43563493687447e-130,1.71337358038764e-269,0.0,1.79181923240284e-282,0.0,0.0,0.0,0.0,0.0,2.68919696544196e-197,2.41986523787196e-249,1.07554913550063e-165,2.03045441315157e-126,0.0,0.0,0.0,0.0
cg00003266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9523555091382698e-187,0.0,0.0,0.0,1.53311577987699e-174,0.0,0.0,0.0,0.0,0.0,0.0,4.004587561412451e-236,0.0,0.0,0.0,0.0,7.14980041074211e-187,4.2327836890342e-306,4.69828443292686e-164,2.30265173111106e-182,0.0,0.0,5.13563726859131e-135,7.07685233604393e-121,3.2342752600247098e-193,1.00274313107839e-128,1.4512526649517898e-179,1.05485302284366e-149,3.9602544665379e-156,3.53022173759482e-147,3.38955461760617e-297,2.6335e-10,1.40085017999659e-207,0.0,0.0,7.09596189338083e-234,8.57396116785565e-286,0.0,0.0,0.0,0.0,9.20463182262515e-171,3.0492988035241e-150,2.84552015633859e-129,3.63553332843238e-166,6.206380937129771e-110,1.06537792756741e-226,0.0,0.0,0.0,0.111370532152461,0.0,0.0,0.0,0.0,0.0022007841316281,0.0,0.0,0.0,0.0,6.66451222221477e-110,0.0,0.0,0.0,5.80226306576205e-191,1.9544727041202003e-113,3.59151509480074e-153,2.41338787787771e-162,0.0,0.0,6.83717932242752e-112,1.6081240562967103e-151,0.0,3.40467285054509e-279,6.49446753372537e-304,0.0,0.0,0.0,8.104108546583219e-217,0.0,1.6868563061761401e-196,1.45223723493445e-120,1.9728796439477401e-199,3.01331147564488e-108,1.98521141760166e-142,7.14009584376929e-111,3.64906092879482e-159,0.0
cg00003287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03912140259429e-136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07198931221821e-227,3.6e-15,1.2754666771089902e-260,2.0310611098641803e-260,2.14840545009326e-127,8.66702469117248e-211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003305,0.0,0.0,5.676551867506641e-211,8.73393446521154e-182,1.06675085880493e-126,2.44913356113293e-121,0.0,1.2e-15,0.0,0.0,6.78396317813064e-190,1.07832851775931e-276,0.0,5.50212708439344e-170,1.1285000970810898e-185,0.0,8.52308686676558e-146,1.00664221420289e-170,0.0,0.0,1.35345445596258e-152,1.2813947258041e-187,2.14215064870769e-135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-14,9.4604533077e-06,2.4e-15,1.210377e-10,1.7118723427e-06,1.4893693e-09,0.0039095352600337,3.1053276286e-06,0.25448611800222,0.0,6.27334218551156e-127,4.8441694099272e-139,0.0,0.0,6.46877332249942e-180,4.0009118330677706e-161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3143926818e-06,5.74631950289e-05,0.0015173086035818,0.225930338797622,7.9174938239e-06,5.97896292e-07,0.0002079094729729,0.0011292701560736,2.567362703e-07,0.0,8.21944384530869e-113,1.93751047130685e-110,1.4885181288377398e-126,0.0,4.48336257585254e-114,0.0,0.0,0.0,0.0,0.0,0.0,2.46695085651429e-131,0.0,0.0,0.0,1.0321848538086899e-153,7.7658579994487e-240,5.18726338992705e-119,1.58646878227641e-189,1.60839807980908e-184,1.6269224134431303e-188,1.35443325264591e-184,0.0,0.0,3.1243304690887097e-134,0.0,0.0,3.9624955822005e-134,0.0,4.34390568998854e-111,0.0
cg00003345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00193356749127e-143,0.0,0.0,0.0,0.0,5.33930734395305e-112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36444456792205e-112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cg00003432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
